ORIG_FID,lon,lat
1290,779.15822687882,698.76310065300
1291,781.65931153182,695.87182512800
1292,831.97514033182,699.53094295000
1293,867.47514033182,726.78094295000
1294,829.97514033182,696.62214161500
1295,833.97514033182,696.78094295000
1296,831.97514033182,693.87214161500
1297,833.41361519182,723.35126094800
1298,833.78369160982,718.35470189000
1299,833.86027109882,710.82519831400
1300,833.93685058782,703.29569473800
1301,836.75760738382,722.11844769200
1302,843.54333703182,722.81191988100
1303,851.09038528882,724.20087623000
1304,857.51671714582,725.17925154100
1305,862.82233260282,725.74704581400
1306,865.47514033182,703.94760961700
1307,865.47514033182,712.78094295000
1308,865.47514033182,721.61427628300
1309,865.29900834782,696.78094295000
1310,829.97514033182,689.43294072500
1311,829.97514033182,680.87214161500
1312,829.97514033182,672.31134250500
1313,833.97514033182,689.69760961700
1314,833.97514033182,681.03094295000
1315,833.97514033182,672.36427628300
1316,865.09825369182,689.69760961700
1317,865.04900834782,681.03094295000
1318,864.99976300382,672.36427628300
1319,1118.47514033182,694.53094295000
1320,1117.72514033182,697.03094295000
1321,1119.47514033182,699.53094295000
1322,1122.47514033182,699.53094295000
1323,1116.97514033182,699.53094295000
1324,1123.99814945182,696.49032017900
1325,1121.74814945182,693.99032017900
1326,73.47514033182,628.03094295000
1327,73.72514033182,630.78094295000
1328,76.22514033182,631.03094295000
1329,78.47514033182,628.28094295000
1330,154.97514033182,629.53094295000
1331,273.47514033182,626.03094295000
1332,276.18956588482,628.53127309000
1333,278.93087626182,626.06687779300
1334,277.57726087882,659.75804149700
1335,280.90235540582,657.00410846900
1336,287.09499179282,657.03952980900
1337,293.20332865382,657.55814473500
1338,300.47941627182,657.55614693200
1339,309.00755417482,656.55034281300
1340,317.94704291682,656.21512953100
1341,327.29788249882,656.55050708700
1342,336.64872207982,656.88588464300
1343,277.98902958282,652.24393203700
1344,278.35501432482,642.75900051400
1345,278.72099906682,633.27406899100
1346,342.19112412082,625.30176524000
1347,345.83146353382,627.85959423300
1348,349.60691799982,625.22457860900
1349,341.22338814582,659.07904903300
1350,341.43709144582,652.20135734600
1351,341.66299059582,642.49692519800
1352,341.88888974582,632.79249304900
1353,344.52798591182,661.69317252100
1354,344.74982680882,657.04431362700
1355,348.05442457482,659.65843711500
1356,348.42310774682,652.15903011000
1357,348.91829974682,642.40698266300
1358,349.41349174682,632.65493521500
1359,384.47514033182,659.78094295000
1360,384.47514033182,652.11427628300
1361,384.47514033182,642.28094295000
1362,384.47514033182,632.44760961700
1363,387.22514033182,662.53094295000
1364,389.97514033182,659.78094295000
1365,387.22514033182,657.03094295000
1366,389.97514033182,652.11427628300
1367,389.97514033182,642.28094295000
1368,389.97514033182,632.44760961700
1369,433.98799731182,659.78087431100
1370,436.72243632282,662.53095414800
1371,439.47243632282,659.78095414800
1372,436.73799731182,657.03087431100
1373,492.39727478382,659.77178715800
1374,494.39727478382,662.52178715800
1375,496.47514033182,659.78094295000
1376,494.47514033182,657.03094295000
1377,496.48216272982,653.39125320200
1378,496.49620752682,646.11187370600
1379,496.86916842182,639.54041256000
1380,497.60104541682,633.67686976400
1381,497.79573536282,627.69295225200
1382,531.97514033182,662.53094295000
1383,529.70821457882,659.78143629100
1384,532.17673127182,657.03071984200
1385,534.44365702582,659.78022650100
1386,567.59269684582,653.31294545000
1387,566.01295222282,645.86006147700
1388,564.09509114482,639.33664055000
1389,561.83911361082,633.74268267000
1390,560.34313258782,628.98832334000
1391,568.26690005482,659.73233082000
1392,570.82888594682,662.68664025000
1393,570.71094272082,657.19551082800
1394,572.87939716282,654.88365155600
1395,571.34542175582,648.10154790200
1396,568.59730918682,639.47330592100
1397,565.84919661682,630.84506394000
1398,573.27292861282,660.14982025800
1399,576.03901127282,663.16956512100
1400,581.10395193682,663.61268276900
1401,575.71942021882,657.50481210900
1402,581.07962808582,657.81116788600
1403,582.42453532382,627.62289290600
1404,575.24477732682,627.18611292300
1405,568.06501932982,626.74933294100
1406,585.95259963882,624.94080061400
1407,606.26460211882,662.00883483800
1408,608.54418774382,664.59041330900
1409,608.59182077082,659.39054885200
1410,610.56919049782,656.58605151800
1411,610.18118313782,651.18696083300
1412,610.31850627082,644.16133673400
1413,610.98115989482,635.50917922000
1414,611.64381351982,626.85702170700
1415,610.87140639582,661.97212732300
1416,583.69807714482,660.89929368400
1417,586.49759034982,663.75184977700
1418,593.54625804082,663.88263567900
1419,601.92125726282,664.30899111500
1420,586.36345584382,658.41445387300
1421,589.16296904882,661.26700996600
1422,589.21389957582,654.78398347300
1423,589.70733939082,646.62282647500
1424,589.95932955682,638.28942172000
1425,589.96987007382,629.78376920700
1426,591.49107761082,658.70542722700
1427,597.11634350582,658.78359457300
1428,603.31907941082,659.25819875300
1429,705.71642976482,628.55872919200
1430,712.66029426282,628.65278781000
1431,720.97056674982,628.89647753000
1432,698.57430186482,628.57183673300
1433,689.86750257282,628.54247933000
1434,681.35613522682,627.06280136200
1435,672.29669957882,625.41207078700
1436,662.49376368082,625.04060816800
1437,652.69082778382,624.66914555000
1438,646.67909334982,624.12893528700
1439,643.00639249982,621.97149480700
1440,636.69130081682,620.49917691600
1441,629.18598618082,621.16046418600
1442,620.70423459782,621.51102538500
1443,702.14155239582,664.15003469200
1444,702.42837907282,656.78245521600
1445,703.10476835582,647.32258572200
1446,703.78557625582,641.91128605500
1447,705.49709183782,640.53939356500
1448,707.32924970382,639.12922925500
1449,708.14883163282,633.47026773200
1450,720.59649457182,667.57814894800
1451,713.23506488682,667.26196113700
1452,705.87363520282,666.94577332600
1453,723.92554262282,665.27655070600
1454,724.01781719282,660.05999682600
1455,724.57241596082,652.58899964200
1456,724.79373077382,643.16072874100
1457,725.01504558682,633.73245784000
1458,719.99326059782,662.59944712700
1459,712.83203013182,662.16462426200
1460,705.67079966482,661.72980139600
1461,726.23576055982,667.88359290200
1462,725.89417994082,662.67971857100
1463,700.16402558882,666.74051683700
1464,700.03266238182,661.52166645700
1465,698.05513557382,664.11214860100
1466,697.98250638482,658.01012873100
1467,697.99723849182,650.96850029200
1468,698.01197059882,643.92687185400
1469,698.82102018882,638.89734061900
1470,701.49338200982,636.31586271700
1471,703.14588090282,631.91480863200
1472,729.97514033182,626.28094295000
1473,729.72514033182,628.28094295000
1474,727.30042166282,628.77463267000
1475,725.43303145482,626.87994366500
1476,748.00452658182,629.44292830500
1477,739.06439432682,629.14087632200
1478,732.28473426582,628.51039664000
1479,752.37365525282,627.05481839700
1480,755.11578435282,629.56066847500
1481,757.84699792082,627.02910154800
1482,761.30482807482,629.52649937200
1483,768.40053223182,629.52473280900
1484,775.49623638782,629.52296624500
1485,728.20439787782,665.28676076600
1486,747.59500222782,668.03094295000
1487,739.83472601882,668.03094295000
1488,732.07444980982,668.03094295000
1489,747.20778665482,662.51587511400
1490,739.61046561282,662.52655650100
1491,732.01314457082,662.53723788900
1492,751.45085415782,660.11581174400
1493,752.17580694582,653.06423290300
1494,752.46091274182,643.70402112800
1495,752.47003271982,634.29730990700
1496,751.24079375382,665.27073868500
1497,754.06800877682,668.03094295000
1498,761.03117066882,668.02968381300
1499,769.77175756482,668.02716553900
1500,775.55859567282,667.27842467600
1501,761.02853201282,662.53230002800
1502,769.13531537482,662.53501418300
1503,775.08192369382,663.03365710500
1504,756.81800877682,665.28094295000
1505,753.99079375382,662.52073868500
1506,778.93654154382,627.03905485000
1507,788.05214414682,629.21316258600
1508,796.72508339482,628.32722849600
1509,804.64324768282,627.07545661200
1510,811.80663700882,625.45784693300
1511,819.03503383682,624.36951730700
1512,826.32843816682,623.81046773600
1513,783.79764326382,627.16466211200
1514,779.97514033182,662.03094295000
1515,782.72514033182,662.78094295000
1516,777.22514033182,662.78094295000
1517,776.97514033182,665.03094295000
1518,783.97514033182,665.53094295000
1519,782.72514033182,665.78094295000
1520,783.72514033182,667.78094295000
1521,777.22514033182,667.28094295000
1522,779.47514033182,668.78094295000
1523,781.97514033182,668.78094295000
1524,831.97514033182,662.53094295000
1525,829.97514033182,665.28094295000
1526,833.97514033182,665.28094295000
1527,831.97514033182,668.03094295000
1528,864.97514033182,665.28094295000
1529,867.47514033182,668.03094295000
1530,867.47514033182,662.53094295000
1531,869.97514033182,665.28094295000
1532,905.20752870082,650.39165770200
1533,905.94613172782,643.44771188500
1534,905.95856104582,635.83839074800
1535,905.97099036282,628.22906961000
1536,900.48877090782,657.88734373700
1537,900.98990098082,650.71307466300
1538,901.47702378682,644.20629748900
1539,901.47627040482,636.25408286700
1540,901.47551702282,628.30186824500
1541,900.54200836682,665.31919450500
1542,902.26864053782,668.11305774000
1543,914.47720067882,667.98425483200
1544,907.44467000882,668.07386455700
1545,913.64704290682,662.41913307100
1546,904.86577452382,662.49367299000
1547,918.01557155582,665.16065654000
1548,920.72662382482,667.93019866500
1549,920.55044575582,662.45247965600
1550,923.26149802482,665.22202178200
1551,959.47514033182,665.53094295000
1552,956.72514033182,668.03094295000
1553,953.90384317882,665.35969312500
1554,956.65384317882,662.85969312500
1555,75.97514033182,625.53094295000
1556,276.21645070882,623.56654765300
1557,352.76396219782,622.38988649300
1558,360.72517017382,622.26309654100
1559,370.22515823682,622.57023510500
1560,379.72514629982,622.87737366800
1561,345.96657858782,622.66674961600
1562,387.22514033182,623.28094295000
1563,389.97514033182,625.53094295000
1564,384.47514033182,625.28094295000
1565,387.22514033182,627.53094295000
1566,437.22523553582,624.67923643600
1567,493.17066677282,622.19770654900
1568,495.32931989682,624.64269233900
1569,496.03492852782,619.82567124400
1570,498.19358165182,622.27065703400
1571,531.22514033182,621.28094295000
1572,533.47514033182,621.28094295000
1573,563.72514033182,626.28094295000
1574,535.47514033182,623.78094295000
1575,539.30847366482,626.53094295000
1576,546.97514033182,626.53094295000
1577,554.64180699882,626.53094295000
1578,531.22514033182,624.03094295000
1579,533.22514033182,626.53094295000
1580,559.22514033182,626.78094295000
1581,561.47514033182,626.53094295000
1582,553.98299619482,621.41766517700
1583,546.57985384982,621.26297628600
1584,539.17671150482,621.10828739500
1585,558.07985384982,624.01297628600
1586,559.96903601782,621.76297628600
1587,562.61432249982,624.03094295000
1588,566.19305138182,622.03250551300
1589,574.07214481182,622.03563064000
1590,581.95123824082,622.03875576700
1591,557.64436515882,617.15853383500
1592,557.56396074282,608.48558226000
1593,557.48355632682,599.81263068500
1594,556.34356775482,591.30334072700
1595,554.14399502882,582.95771238600
1596,553.03571259982,575.35058639200
1597,553.01872046782,568.48196274400
1598,553.00172833582,561.61333909600
1599,562.19522354882,617.74308501600
1600,562.07866131182,609.16736914700
1601,561.96209907382,600.59165327800
1602,560.80745882682,591.95171560600
1603,558.61474056882,583.24755613100
1604,557.53699795282,575.41512946100
1605,557.57423097782,568.45443559500
1606,557.61146400282,561.49374173000
1607,614.47514033182,621.53094295000
1608,612.47514033182,622.03094295000
1609,609.81174133682,622.41166995500
1610,612.35574668782,619.05407391800
1611,614.08643016982,616.55481170500
1612,616.20582381382,619.03168073600
1613,593.32154275782,621.53723955300
1614,600.01434761082,621.54983275800
1615,605.50454618982,621.92426316100
1616,606.91933656382,616.58052311100
1617,597.28530360182,616.58715956000
1618,591.28026985882,615.80800061600
1619,590.05053258082,610.03557247000
1620,590.37318432582,600.47555961900
1621,591.10192784982,591.33543587200
1622,591.46995858282,583.12530411900
1623,591.47727652682,575.84516435800
1624,591.48459447082,568.56502459700
1625,591.93392198282,561.47521103100
1626,727.85775012382,624.63625394600
1627,748.55645488682,624.51822590700
1628,741.12392906482,624.52331272400
1629,733.69140324282,624.52839954100
1630,755.10486882182,624.52325147000
1631,761.41901564182,624.53502149100
1632,768.38300723282,624.54342359000
1633,775.34699882482,624.55182568800
1634,787.80600070182,624.35725501400
1635,795.65877809582,623.72537585600
1636,803.13626170982,622.70059836600
1637,810.23845154482,621.28292254400
1638,817.34064137982,619.86524672300
1639,823.63854058482,618.86207387800
1640,827.93024260182,618.79934094700
1641,833.97514033182,615.53094295000
1642,831.97514033182,617.03094295000
1643,829.97514033182,618.28094295000
1644,833.47514033182,620.03094295000
1645,829.72514033182,621.28094295000
1646,831.72514033182,623.53094295000
1647,833.97514033182,624.03094295000
1648,837.38544405682,624.85429535800
1649,860.67864581982,625.12663744100
1650,852.37417333682,625.43833147200
1651,844.32188963382,625.26454233500
1652,861.74118420482,609.91392725700
1653,854.94524467982,613.01484105100
1654,847.63184178082,615.69224231700
1655,865.20720949982,605.62419007100
1656,861.11603659382,619.58137142900
1657,853.94508718182,619.77966535300
1658,846.77413777082,619.97795927600
1659,842.61129297582,620.45560131500
1660,841.16483533482,623.00587207900
1661,864.82924387582,622.10513665500
1662,864.74623904482,616.64959687500
1663,864.83569453482,610.98434168900
1664,867.68912472082,601.93751918900
1665,873.10986797982,599.77992333800
1666,880.17614328982,597.15652741200
1667,887.77746339282,593.90663355100
1668,895.07260724282,591.25091466200
1669,903.16910336382,589.79784276500
1670,912.37312800882,588.95324288800
1671,867.46747179182,624.93349574700
1672,867.33832581582,619.50658370900
1673,869.97655373182,622.33494280100
1674,869.83864975382,603.97153785100
1675,871.40875803582,606.19941796800
1676,877.41730853682,603.40884380000
1677,886.28298703682,599.75826626700
1678,895.14866553582,596.10768873300
1679,903.92991367182,593.96953571300
1680,912.62673144482,593.34380720400
1681,869.86857017182,610.25626326500
1682,869.93961694482,616.43938305500
1683,920.97514033182,584.11427628300
1684,920.97514033182,575.28094295000
1685,920.97514033182,566.44760961700
1686,916.97514033182,584.19760961700
1687,916.97514033182,575.53094295000
1688,916.97514033182,566.86427628300
1689,918.97514033182,588.53094295000
1690,920.97514033182,590.28094295000
1691,921.22514033182,592.28094295000
1692,917.22514033182,590.53094295000
1693,919.22514033182,592.28094295000
1694,917.22514033182,592.78094295000
1695,924.18397661082,592.28066869800
1696,929.60164916982,591.78012019500
1697,935.92179709882,591.66468440000
1698,943.14442039882,591.93436131300
1699,950.36704369882,592.20403822600
1700,925.24434867382,588.44463746200
1701,933.78276535682,588.27202648700
1702,942.32118204082,588.09941551200
1703,950.27617927182,587.63786880200
1704,903.72617267682,624.37508498700
1705,905.97894617482,621.51838972600
1706,914.20735118082,617.95386242800
1707,908.72290861182,618.39286774900
1708,916.95383377582,613.61712363100
1709,916.96235639882,605.38265135900
1710,916.97087902082,597.14817908600
1711,916.89639715382,620.59164951100
1712,914.12671763682,623.69280670200
1713,908.69370922682,624.18054159500
1714,919.57829121382,623.49062085500
1715,922.14425045882,620.78162270300
1716,919.46235639882,617.88265135900
1717,921.89180699882,613.78094295000
1718,921.72514033182,605.28094295000
1719,921.55847366482,596.78094295000
1720,959.47514033182,583.69760961700
1721,959.47514033182,576.03094295000
1722,959.47514033182,568.36427628300
1723,959.47514033182,590.03094295000
1724,959.47514033182,614.19760961700
1725,959.47514033182,605.53094295000
1726,959.47514033182,596.86427628300
1727,959.47514033182,621.03094295000
1728,956.72514033182,618.36434449700
1729,953.97514033182,620.86434449700
1730,956.72514033182,623.53094295000
1731,956.72674784082,592.43490981600
1732,953.97781951282,596.64868824300
1733,953.97674784082,605.26831136300
1734,953.97567616782,613.88793448300
1735,953.97016175482,589.80075213100
1736,953.96191201582,582.28680818700
1737,953.96179972582,572.33516940300
1738,954.71844195682,565.19514648000
1739,956.71855424582,587.39678526400
1740,1125.97514033182,625.53094295000
1741,1123.89661248182,622.67525040600
1742,1124.01092725182,615.68812204300
1743,1124.39661248182,607.42525040600
1744,1124.78229771182,599.16237876900
1745,1126.16943786182,620.12691050400
1746,1125.64180700182,586.19760961700
1747,1125.97514033182,578.53094295000
1748,1126.30847366182,570.86427628300
1749,1125.47514033182,590.53094295000
1750,1125.47514033182,592.53094295000
1751,1127.47514033182,594.53094295000
1752,1129.72514033182,594.78094295000
1753,1125.22514033182,594.53094295000
1754,1128.24796571182,622.98260304800
1755,1128.67984930182,616.20037644700
1756,1128.99796571182,607.73260304800
1757,1129.31608212182,599.26482964900
1758,1129.76057778182,592.09965562600
1759,1127.51057778182,589.84965562600
1760,1130.03420275182,585.81213074300
1761,1131.01057778182,578.09965562600
1762,1131.98695281182,570.38718050900
1763,69.97298185202,556.28094409500
1764,72.72298185202,553.53094409500
1765,72.72514033182,559.03094295000
1766,75.47514033182,556.28094295000
1767,270.00556466682,556.44548145400
1768,272.72514033182,553.69518084200
1769,272.61383167882,559.03567298600
1770,275.33340734382,556.28537237400
1771,336.47514033182,556.28094295000
1772,339.21973140382,559.09349979200
1773,341.86335308582,556.34484826100
1774,339.11876201382,553.53229141900
1775,387.08796733582,553.52758775100
1776,384.34824719382,556.36113542100
1777,387.23542019082,559.11449061900
1778,389.97514033182,556.28094295000
1779,490.44687284482,550.98832224100
1780,489.02453666482,544.71143396400
1781,487.73733860382,536.96968539200
1782,487.07039288682,529.54160705800
1783,487.02369951282,522.42719896200
1784,491.76495269782,555.87224273600
1785,494.49218927482,558.52167141100
1786,496.14721509982,556.21480945700
1787,493.41997852282,553.56538078200
1788,494.86105336382,550.12918452600
1789,493.35446598682,542.91470291400
1790,491.84787860882,535.70022130300
1791,491.05778431882,528.66314708200
1792,490.98418311782,521.80348025000
1793,536.14180699882,548.69760961700
1794,536.47514033182,539.03094295000
1795,536.80847366482,529.36427628300
1796,532.06034504782,549.69836592400
1797,532.23075448082,542.03321187300
1798,532.40116391382,534.36805782100
1799,531.98075448082,526.78321187300
1800,533.97514033182,553.53094295000
1801,548.71247493982,552.98245252700
1802,540.22091853482,553.34811280900
1803,552.96106767382,548.25484248000
1804,552.96669673682,539.16528266800
1805,552.97232579982,530.07572285600
1806,555.29183626582,552.99758363700
1807,557.59173593682,548.82927697000
1808,557.52436903182,540.09674113500
1809,558.10765113482,530.84779046000
1810,562.54801025882,553.08531741500
1811,572.39319199882,552.86486246900
1812,582.23837373882,552.64440752400
1813,531.72514033182,555.78094295000
1814,535.77140672982,555.79079420300
1815,533.52140672982,558.04079420300
1816,548.63684248482,558.14693181800
1817,539.92406291282,558.08274091000
1818,555.31165639282,558.09621103500
1819,552.97574270582,555.48932482900
1820,557.62774995182,555.60446984200
1821,562.52092381882,558.01631949000
1822,572.30261042382,558.02216887400
1823,582.08429702882,558.02801825800
1824,620.22514033182,526.28094295000
1825,621.97514033182,528.28094295000
1826,623.97514033182,526.53094295000
1827,619.72514033182,528.28094295000
1828,627.29064984282,528.78340196100
1829,633.92166886382,529.28831998300
1830,640.53024804282,529.52979904000
1831,647.11638737882,529.50783913200
1832,652.93427592482,529.26457259400
1833,657.98391367982,528.79999942600
1834,664.20261290382,528.96913898900
1835,671.59037359882,529.77199128200
1836,678.97813429382,530.57484357500
1837,686.66133345982,531.10194231100
1838,694.63997109482,531.35328749000
1839,702.61860873082,531.60463266900
1840,616.37824753482,547.99037924900
1841,618.63358571682,539.83332957000
1842,619.19462212682,532.29840515700
1843,616.44969662382,552.30515538500
1844,620.27381973682,550.58078068900
1845,622.46123382982,548.01009861300
1846,623.14688048982,542.44947066100
1847,623.69905371782,533.17045218700
1848,583.10267426182,527.52343523800
1849,573.35145123282,526.90010422300
1850,563.60022820382,526.27677320900
1851,587.84206558182,531.95161396300
1852,587.56962519282,540.18464039900
1853,587.29718480382,548.41766683400
1854,587.98491674682,525.01053584700
1855,595.96352100982,552.52387484000
1856,603.33948362882,552.46631159200
1857,610.71544624782,552.40874834400
1858,589.71825215482,552.54341825800
1859,590.82331096382,527.62128918400
1860,592.50767244282,548.36179332400
1861,592.97193792582,539.98006704300
1862,593.43620340882,531.59834076300
1863,615.17400630182,528.34369872900
1864,606.57173824182,527.96921028600
1865,597.96947018082,527.59472184400
1866,617.08984574182,557.97294121100
1867,614.76089027182,555.21371192000
1868,618.92510159282,553.58253354200
1869,619.20778799582,556.41657416800
1870,589.67736542682,558.02820514800
1871,596.16938426682,558.02913230800
1872,603.74897175482,558.03646223200
1873,611.32855924282,558.04379215700
1874,587.06805247082,555.28256150100
1875,592.32756511182,555.28906190500
1876,706.53085964782,529.77418863300
1877,706.81112665382,523.08856755400
1878,707.52579646682,513.62955864800
1879,708.24046627982,504.17054974100
1880,708.85050732082,531.71261540000
1881,709.14758897082,527.78757144500
1882,711.46723664382,529.72599821200
1883,712.06811280482,523.03554113500
1884,712.52156602382,513.59248164000
1885,712.97501924282,504.14942214500
1886,715.35654778682,531.94593912100
1887,723.88346917582,532.44796628100
1888,715.96040999082,528.01452446500
1889,724.19845758182,528.52943162800
1890,702.34080258182,527.59092041700
1891,694.11482425182,527.13661723500
1892,685.88884592182,526.68231405400
1893,678.93642212982,525.98012811200
1894,673.25755287382,525.03005941200
1895,667.04244619682,524.55361737500
1896,660.29110209982,524.55080200200
1897,652.19594290382,525.00208751800
1898,643.55956985282,525.30080775800
1899,635.72579804482,524.99286183500
1900,627.89202623582,524.68491591200
1901,706.06405287482,552.43342376800
1902,706.28160274382,544.15217636400
1903,706.49915261382,535.87092896000
1904,709.99905101582,553.80402820800
1905,710.59225004782,546.09235587300
1906,710.92614141082,536.49406898500
1907,707.76403780382,556.64530228500
1908,713.77883232482,557.10389747600
1909,722.19090163982,557.87857822900
1910,733.97514033182,528.03094295000
1911,733.22514033182,528.28094295000
1912,736.61740097182,530.56514343400
1913,735.36740097182,528.81514343400
1914,738.47514033182,531.53094295000
1915,733.22514033182,530.78094295000
1916,735.22514033182,532.28094295000
1917,733.47514033182,533.53094295000
1918,753.44231843782,543.19445065500
1919,747.86454004482,540.34006770900
1920,743.77462704682,536.30428640800
1921,740.85240543982,532.90866935400
1922,758.47514033182,544.28094295000
1923,759.97514033182,547.03094295000
1924,754.66639481782,549.47849327700
1925,752.19336250682,548.96501226600
1926,747.36209378682,545.25381058700
1927,740.02812993982,538.75346990500
1928,734.91814417382,534.76712125700
1929,756.47514033182,546.78094295000
1930,757.97514033182,549.53094295000
1931,730.81103510082,532.86496140600
1932,728.23220562382,530.74293253600
1933,730.64631085482,528.65891408000
1934,728.43754075982,524.04561785200
1935,728.67765952282,514.56308313600
1936,728.91777828582,505.08054841900
1937,733.22168190982,525.43282356800
1938,733.16457495782,519.10477950300
1939,733.55727789682,511.64493013900
1940,733.94998083582,504.18508077500
1941,753.37102105482,531.35493596100
1942,744.85398225482,531.27792294100
1943,735.54415037382,527.19899964300
1944,738.70274910682,525.97462091700
1945,744.83389833282,525.75633894100
1946,752.91701940482,526.10464582900
1947,756.98389893582,528.98188413100
1948,759.19310277182,531.51672660200
1949,765.22667973082,531.54556067200
1950,772.92606397182,531.93971358300
1951,780.62544821182,532.33386649400
1952,761.18615627382,528.56215996900
1953,763.97650957282,549.53110260900
1954,771.97924805382,549.53142192700
1955,779.98198653482,549.53174124500
1956,764.57111167982,544.53718141100
1957,773.76305437582,544.54965833200
1958,781.34659045582,545.04163219700
1959,759.97514033182,554.03094295000
1960,755.97514033182,554.03094295000
1961,757.97514033182,558.53094295000
1962,726.68860189282,554.00476214800
1963,727.27193308382,545.48244923300
1964,727.85526427482,536.96013631800
1965,726.37342987182,560.23553978400
1966,729.32379343582,562.37601522400
1967,735.98492832582,557.96170072000
1968,743.98101312782,558.18939761200
1969,751.97709793082,558.41709450400
1970,732.11387576182,553.00140114500
1971,732.36785543682,543.30849888700
1972,732.98499280282,536.24649535400
1973,732.14227467382,560.19736088000
1974,729.19191111082,558.05688544000
1975,751.68284278782,563.10904256000
1976,743.92877104282,562.88417333000
1977,736.17469929682,562.65930410100
1978,755.76750949682,560.87621006200
1979,757.75373320682,563.03723727200
1980,763.78551318182,562.96598829900
1981,771.46136404182,563.19197015900
1982,779.13721490182,563.41795202000
1983,759.96136404182,560.69197015900
1984,763.82509992082,558.67585909300
1985,771.52501909782,558.96569137900
1986,779.22493827482,559.25552366600
1987,789.22514033182,527.53094295000
1988,786.47514033182,527.53094295000
1989,784.97514033182,530.28094295000
1990,786.97514033182,532.78094295000
1991,790.22514033182,530.53094295000
1992,782.81093570182,527.31039214100
1993,775.35887953782,526.38633992900
1994,765.78317647082,525.97933712300
1995,784.36940147382,542.27826143900
1996,784.43989404582,535.78004911300
1997,784.15875548082,547.52963425300
1998,792.88974501182,527.34892244300
1999,797.14190120182,526.52922082600
2000,791.46114325182,532.99942577400
2001,794.57413122482,532.37296975000
2002,796.47687475982,531.16079256600
2003,798.36604297782,528.46754697200
2004,788.22514033182,554.69760961700
2005,788.72514033182,546.03094295000
2006,789.22514033182,537.36427628300
2007,787.72514033182,559.53094295000
2008,787.47514033182,561.78094295000
2009,785.22514033182,563.53094295000
2010,784.40645201182,559.30399359300
2011,786.60657324582,559.61924516400
2012,783.02501909782,561.46569137900
2013,783.52912681882,554.46617035700
2014,865.22514033182,541.78094295000
2015,867.72514033182,542.03094295000
2016,865.22514033182,544.03094295000
2017,869.97514033182,544.28094295000
2018,865.22514033182,546.28094295000
2019,867.72514033182,546.53094295000
2020,869.97514033182,555.15594295000
2021,869.97514033182,549.40594295000
2022,865.47514033182,555.15594295000
2023,865.47514033182,549.40594295000
2024,867.47514033182,558.28094295000
2025,869.72514033182,558.28094295000
2026,869.72514033182,561.03094295000
2027,865.47514033182,560.78094295000
2028,867.72514033182,563.53094295000
2029,831.47514292482,563.64589859100
2030,918.47514033182,545.03094295000
2031,920.72514033182,545.28094295000
2032,920.97514033182,547.53094295000
2033,924.30396278682,545.72345571800
2034,930.96160769682,546.10848125500
2035,937.61925260682,546.49350679200
2036,944.07984137882,547.52225040800
2037,950.34337401382,549.19471210300
2038,916.47616135582,547.22143080900
2039,918.72616135582,549.47143080900
2040,924.28732846582,549.90712120800
2041,930.91170473282,550.65947772500
2042,937.53608099982,551.41183424200
2043,942.34972916382,552.74014300000
2044,944.66316476382,555.36160822500
2045,920.97514033182,553.53094295000
2046,925.05847366482,557.44760961700
2047,933.22514033182,557.28094295000
2048,941.39180699882,557.11427628300
2049,920.72514033182,557.78094295000
2050,916.47616135582,553.72143080900
2051,918.47514033182,558.03094295000
2052,920.72514033182,560.03094295000
2053,925.72514033182,561.94760961700
2054,935.22514033182,561.78094295000
2055,944.72514033182,561.61427628300
2056,916.47514033182,560.03094295000
2057,916.72514033182,562.28094295000
2058,918.97514033182,562.28094295000
2059,953.97514033182,550.78094295000
2060,956.72514033182,551.78094295000
2061,959.22514033182,552.53094295000
2062,961.97514033182,554.53094295000
2063,959.47514033182,555.03094295000
2064,961.97514033182,556.53094295000
2065,953.97514033182,554.28094295000
2066,953.72514033182,557.28094295000
2067,956.72514033182,557.28094295000
2068,946.97514033182,557.53094295000
2069,950.97514033182,557.53094295000
2070,959.47514033182,559.28094295000
2071,948.97514033182,559.78094295000
2072,951.72514033182,561.78094295000
2073,953.97514033182,559.78094295000
2074,961.72514033182,562.03094295000
2075,958.97514033182,562.28094295000
2076,954.72514033182,562.53094295000
2077,956.97514033182,563.03094295000
2078,958.97514033182,563.78094295000
2079,961.72514033182,563.53094295000
2080,1133.22514033182,561.28094295000
2081,1130.22514033182,561.53094295000
2082,1132.72514033182,564.03094295000
2083,1127.22514033182,564.03094295000
2084,1129.72514033182,566.53094295000
2085,1126.72514033182,566.78094295000
2086,0.52077766275,490.63969496500
2087,5.16621503215,486.69964572500
2088,10.10740002642,484.13004390500
2089,14.82143770802,483.33098360600
2090,22.65557114742,483.23593571500
2091,32.57853257452,483.60235940100
2092,42.50149400172,483.96878308700
2093,49.76727636982,485.25368191700
2094,54.37587967892,487.45705589000
2095,59.10553177512,491.16121515800
2096,63.95623265852,496.36615972100
2097,68.42836171602,500.49978747700
2098,70.97514033182,496.53094295000
2099,73.47514033182,499.03094295000
2100,70.97514033182,500.03094295000
2101,70.97514033182,503.53094295000
2102,73.47514033182,506.03094295000
2103,75.97514033182,501.53094295000
2104,75.97514033182,505.03094295000
2105,75.97514033182,508.03094295000
2106,272.72514033182,511.03094295000
2107,270.22514033182,511.28094295000
2108,270.22514033182,513.28094295000
2109,272.72514033182,515.28094295000
